id,section,subsection,title,page,kind,matchable,aliases,body
6d5d3e3e4bc6,Equipment,,Batman Crew,35,crew-equipment,False,,"• 0-2 Magazine ($200): +1 to Ammunition for one weapon.
• 0-2 Flashlight ($100): Model gains the Lantern rule.
• 0-2 Handcuffs ($200): Model gains the Arrest rule.
• 0-2 Whistle ($200): Model gains the Halt/Stop rule.
• 0-1 Street Patrol ($50): Model gains the Street Guy rule.
• 0-1 Intensive training ($100): Model gains the Teamwork:1 (All) rule.
• 0-2 Radio ($100): This model is always treated as though it were within range of the Inspire rule.
• 0-1 Antidote ($100): Model is immune to the Poison effect.
• 0-1 Grapple-gun ($200): Model gains the Batclaw/Grapple-gun rule.
• Helmet ($300): Model gains the Hardened rule.
• 0-1 Patrol Training ($150): Model gains the Undercover rule.
• 0-1 Gas Mask ($100): Model gains the Gas Mask rule.
• 0-2 Riot Gear ($150): The models gains the Football Gear rule.
• 0-1 Medic ($150): Model gains the Medic rule.
• 0-2 SWAT Special Training ($100): If the model has Elite (SWAT) trait you can choose one of these options:
- Model gains the Tracking rule.
- Model gains the Precise Aim rule.
The following options may be taken only when a model with Name: Bruce Wayne is in the crew:
• 0-1 Upgraded Batsuit ($100) (Can only be purchased by Bruce Wayne): Model gains +1 to Endurance.
• 0-1 Kevlar Cowl ($250) (Can only be purchased by Bruce Wayne): Model gains Immunity to CRT.
• 0-1 EMP ($100): Model Gains the EMP rule.
• 0-1 Batman Inc. ($400+3 Rep Points) (Can only be purchased by Sidekicks or Free Agents): Model gains the Bat-Armor MKII rule. A model cannot have more than one Bat-Armor rule.
• 0-1 Martial Arts Training ($100+2 Rep Points) (Can only be purchased by Sidekicks or Free Agents): Model gains the Martial Artist rule.
• 0-1 Mentor ($200+3 Rep Points) (Can only be purchased by Sidekicks or Free Agents): Model gains the Hidden Boss rule.
• 0-1 Hidden Magazine ($300) (Can only be purchased by Sidekicks or Leaders): +1 to Ammunition for one weapon.
• 0-1 Morality ($50) (Can only be purchased by Batman): Model gains Moral Compass and Demotivate rules.
Equipment marked * cannot be affected by the Broken Equipment rule.
The following options may be taken only when a model with Name: Dick Grayson is in the crew:
• 0-1 Circus Training ($300+5 Rep Points): Model gains the Acrobat rule.
• 0-1 Runner ($100): Model gains the Tireless rule.
The following option may be taken only when a model with Name: Oliver Queen is in the crew:
• 0-1 Command Center Support ($250): Model gains the Scheming:2 rule.
• 0-1 Tactical Gloves ($50) Only can be taken by Oliver Queen, gains Reinforced Gloves rule.
The following option may be taken only when a model with Name: Roy Harper is in the crew:
• 0-1 Hi-Tech Ammo ($150+2 Rep Points): One of the model’s ranged weapons gains Bleed:2.
The following option may be taken only when a model with Name: Kathy Kane is in the crew:
• 0-1 Officer training ($100+2 Rep Points): Model gains the Follow Me! rule.
The following option may be taken only when a model with Name: Tim Drake is in the crew:
• 0-1 Inspiring Presence ($250) (Can only be taken by Tim Drake): Model gains Leadership rule.
The following option may be taken only when a model with Name: Barbara Gordon is in the crew:
• 0-1 Oracle ($200) (Can only be taken by Batgirl): Model gains Exhaustive Planner rule.
The following option may be taken only when a character with Alias: Red Hood (Arkham Knight) is in the crew:
• 0-1 Deadly Weapons ($150+2 Rep points) (Can only be taken by Red Hood Arkham Knight): Weapons gain the Silencer rule.
The following option may be taken only when a model with Name: James Gordon is in the crew:
• 0-1 Heliport ($150) (Can only be taken by James Gordon): When you use the Air Support rule, target an enemy model affected by the template, the target receives a Ranged attack with ROF 1, the Firearm weapon special rule and damage [[A]] [[A]] which ignores the Cover Rule. *
• 0-2 Sergeant Training ($50): Model gains the Order rule. *
The following option may be taken only when a model with Name: Selina Kyle is in the crew:
• 0-1 Feline Stalk ($200): Model gains Tracking rule.*
Equipment marked * cannot be affected by the Broken Equipment rule."
dd718591bdba,Equipment,,Joker Crew,36,crew-equipment,False,,"• 0-2 Magazine ($200): +1 to Ammunition for one weapon.
• 0-2 Grapple-gun ($300): Model gains the Batclaw/Grapple-gun rule.
• 0-2 Clown Paint ($150): Model gains the Distract rule.
• 0-2 Flare ($300): Model gains the Flare rule.
• 0-1 Neurotoxic Drugs ($250): Model gains the Fast and Dodge rules.
• 0-1 Improvised Armor ($150): Model gains the Hockey Gear rule.
• 0-1 Gas Mask ($100): Model gains the Gas Mask rule.
• 0-1 Antidote ($100): Model is immune to the Poison effect.
The following option may be taken only when a model with Alias: Joker is in the crew:
• 0-2 Nerve Gas ($200+3 Rep Points): Model gains the Sturdy rule.
The following option may be taken only when a model with Name: Harleen Quinzel is in the crew:
• 0-1 Sexy Costume ($300+5 Rep Points): Model gains the Disarray rule.
• 0-1 Pole Dancer ($100): Model gains Escape Artist rule.
The following option may be taken only when a model with Alias: Gaggy is in the crew:
• 0-1 Enhanced Gas ($200)(Can only be Purchased by Leaders & Sidekicks): When an enemy model within 8” suffers the Enervating effect is increased by +1.
The following option may be taken only when a model with Name: Duela Dent is in the crew:
• 0-1 Rusty Tools ($200+2 Rep Points): Model gains the Cruel rule.
The following option may be taken only when a model with Name: Mr. Hammer is in the crew:
• 0-1 Brutal Training ($150): Model gains the Savage Fighter rule."
b377daa3e94b,Equipment,,Penguin Crew,36,crew-equipment,False,,"• 0-2 Magazine ($200): +1 to Ammunition for one weapon.
• 0-2 Grapple-gun ($300): Model gains the Batclaw/Grapple-gun rule.
• 0-2 Laser Sight ($150): Model gains the Laser Sight rule.
• 0-2 Camo Vest ($300): Model gains the Stealth rule.
• 0-2 Radio ($100): This model is always treated as though it were within range of the Inspire rule.
• 0-1 Backpack ($100): Model gains the Backpack rule.
• 0-3 Improvised Armor ($100): Model gains the Hockey Gear rule.
• 0-1 Helmet ($300): Model gains the Hardened rule.
The following option may be taken only when a model with Name: Oswald C. Cobblepot is in the crew:
• 0-1 Ostentatious Clothes ($200+2 Rep Points): Model gains the Goad rule.
The following option may be taken only when a model with Alias: Penguin (Arkham Knight) is in the crew:
• 0-1 Grow in the Street ($150): Model gains Plead rule.
The following option may be taken only when a model with Name: Sickle is in the crew:
• 0-1 Brutal Training ($100): Model gains the Savage Fighter rule."
b4d1897441c8,Equipment,,Soldiers of Fortune Crew,37,crew-equipment,False,,"• 0-2 Magazine ($200): To Ammunition for one weapon.
• 0-2 Grapple-gun ($300): Model gains the Batclaw/Grapple-gun rule.
• 0-1 Titan Dose ($100): Model gains one Titan Dose.
• 0-1 Night Vision Goggles ($200): Model gains the Night Vision rule.
• 0-3 Venom Dose ($100): Model gains one Venom Dose.
• 0-1 Backpack ($100): Model gains the Backpack rule.
• 0-2 Antidote ($150): Model is immune to Poison effect.
• 0-1 Neurotoxic Drugs ($250): Model gains the Fast and Dodge rules.
• 0-2 Camo Vest ($300): Model gains the Stealth rule.
• 0-3 Gas Mask ($150): Model gains the Gas Mask rule.
The following options may be taken only when a model with Name: Bane is in the crew:
• 0-1 Handcuffs ($100): Model gains the Arrest rule.
• 0-1 Venom Laboratory ($100+5 Rep Points)* (Can only be purchased by Leaders or Sidekicks): All model in your crew can use more than 1 Titan Dose per game. This bonus remains in play even if this model is removed from play or leaves the board. Also, the cost of Venom Doses in the equipment list is reduced to $50.
• 0-2 Venom Applicator ($0+2 Rep Points): This model can use Titan and Venom Doses on a friendly model in contact.
The following options may be taken only when a model with Name: Bird is in the crew:
• 0-2 Military Progress ($150) Model gains Veteran rule.
The following option may be taken only when a model with Alias: Scarecrow (Arkham Knight) is in the crew:
• 0-1 Fear Gas Dispenser ($250): Model gains the Inspire Fear rule.
• 0-1 Secret Laboratory ($100+2Rep points)* (Can only be purchased by Scarecrow): At the start of the game you can chose up to 2 henchmen in your crew. These models let you use Scarecrow Inspire Fear from those models position as if Scarecrow would be placed over there. The Willpower roll caused by any Inspire Fear suffers a +1 Penalty to the roll.
The following option may be taken only when a character with Name: Jason Todd is in the crew:
• 0-2 Radio ($50): This model is always treated as though it were within range of the Inspire rule.
• 0-1 Hidden Magazines ($200) (Only can be taken by Jason Todd): +1 Magazines to one weapon.
• 0-1 Cybernetic Arms ($50) (Can only be purchased by Jason Todd): Gains Reinforced Gloves. rule.
• 0-1 Arkham Knight Secret Armoury ($100): One ranged weapon of this model gains the Acid rule.
• 0-1 Hook Pistol (400$) (Can only be purchased by the Jason Todd, and only if he is the Boss): Gains the Grapplegun and the following ranged weapon:
S. Range /Mechanical / Electric / Electric Hook [[B]] [[B]] 1 2 Devastating
The following option may be taken only when a model with Name: Slade Wilson is in the crew:
• 0-1 Martial Training ($150): Model gains the Martial Artist and Master Fighter rules.
• 0-1 Contract ($0)* (Can only be purchased by Slade Wilson): Gains rank Sidekick of.
Equipment marked * cannot be affected by the Broken Equipment rule."
dfe1a26cc675,Equipment,,Court of Owls Crew,38,crew-equipment,False,,"The following options may be taken only for Henchman and Free Agents models:
• 0-2 Magazine ($200): +1 to Ammunition for one weapon.
• 0-2 Climbing Claws ($200): Model gains the Climbing Claws rule.
• 0-1 Antidote ($200): Model is immune to the Poison effect.
• 0-2 Camo Vest ($100): Model gains the Stealth rule.
• 0-1 C-4 ($300): Model gains the Explosive Gel rule.
• 0-1 Gas Mask ($150): Model gains the Gas Mask rule.
• 0-1 Grapple-gun ($400): Model gains the Grapple-gun rule.
• 0-1 Ancient Weapon ($200): Model’s close combat weapon attacks gain Bleed:1
• 0-3 Genetic Alteration ($100): Model gains the Fast rule.
• 0-2 Hunter Training ($200): Model gains the Tracking rule.
• 0-2 Ancient Training ($150): Model gains Master Fighter rule.
• 0-1 Mixed Martial Arts ($150): Model gains Combat Flip rule.
The following option may be taken only when a model with Name: Lincoln March is in the crew:
• 0-1 Talon Serum Infusion ($200) (Can only be purchased by Lincoln March): Once per game, at the start of the Raise the Plan phase, choose up to three friendly models with the Reanimated Owl trait. Those models gain 1 additional Strength die to their attacks until the end of the round, but then at the Recovering phase (when resolving effects) suffer 1 [[A]] ."
cbdf330b195a,Equipment,,The Riddler Crew,38,crew-equipment,False,,"• 0-2 Magazine ($200): +1 to Ammunition for one weapon.
• 0-2 Grapple-gun ($300): Model gains the Grapple-gun rule.
• 0-2 Flare ($300): Model gains the Flare rule.
• 0-2 Enigma Data-Pack ($150): Model gains the Distract rule.
• 0-1 Broken Equipment ($250): Before Phase A of the pre-game sequence choose one item of equipment purchased by the opposing player before the game begins. That item may not be used during the game.
• 0-1 Gas Mask ($200): Model gains the Gas Mask rule.
• 0-2 Another One! ($200): This model gains the Drop a Riddle Trait.
• 0-1 Weird Ammo ($100): This model choose one: Enervating 2 or Anti-Tank. Its ranged weapons gain that rule.
• 0-1 Inspiration ($100): When this model plays an Objective card, it may immediately take 1 card from its Spent Resource pile and add it to its controller’s hand.
• 0-1 Level Up ($150)(Can only be purchased by the Riddler): Enemy models suffers the Slow 2 effect when Revealing a Suspect marker. Also, at the start of your first Raise the Plan phase, you may place up to 2 friendly Suspect markers at least 4” away from your Deployment zone.
The following option may be taken only by models with the Bot trait:
• 0-1 Battle Bot ($250+3 Rep Points): Model gains the Claws rule.
• 0-1 Shock droid ($50): Model gains the CRT: Stunned rule.
• 0-1 Improved Chassis MK ($50): The model gains Tireless rule.
The following option may be taken only when a models with Alias: The Riddler (Arkham Knight) or The Riddler’s Mech (Arkham Knight) is in the crew:
• 0-1 Improved Armor ($250+2Rep points)* Can only be purchased by the Riddler): Bots in your Crew gain Light Armor Trait.
• 0-1 Enhanced Servo-engines ($150)* (Can only be taken by Riddler’s Mech): Riddler’s Mech gains +1 to Movement and Combo: Mechanic Claw.*
Equipment marked * cannot be affected by the Broken Equipment rule."
97c3da027ab9,Equipment,,Mr. Freeze Crew,38,crew-equipment,False,,"• 0-2 Magazine ($200): +1 to Ammunition for one weapon.
• 0-1 Grapple-gun ($150): Model gains the Grapple-gun rule.
• 0-2 Bulletproof Vest ($150): Model gains the Bulletproof Vest rule.
• 0-1 Med-pack ($300): Once per game, during this model activation, remove 2 Damage markers from a model in contact.
• 0-1 Scope ($300): One of the model’s ranged weapons gains the Scope rule.
• 0-1 Gas Mask ($150): Model gains the Gas Mask rule.
• 0-1 Cool Generator ($300): Model gains the Stop! rule.
• 0-1 Improvised Armor ($150): Model gains rhe Hockey Gear rule.
The following option may be taken only when a model with Name: Victor Fries is in the crew:
• 0-1 Freeze Generator ($150): Model gains Shockwave rule.
• 0-2 Engineer Training ($100): Model gains Handyman rule.
• 0-1 Cryo-Blast ($50): model gains Bluff rule.
Equipment marked * cannot be affected by the Broken Equipment rule."
2929ca3201e3,Equipment,,League of Assassins Crew,39,crew-equipment,False,,"• 0-2 Magazine ($200): +1 to Ammunition for one weapon.
• 0-1 Loyalty Tattoo ($200): Model gains the Bodyguard rule.
• 0-1 Climbing Claws ($100): Model gains the Climbing Claws rule.
• 0-1 Trained in the Shadows ($300): Model gains the Hidden rule.
• 0-1 Gas Mask ($150): Model gains the Gas Mask rule.
• 0-1 Grapple-gun ($400): Model gains the Grapple-gun rule.
• 0-2 Combat Bracers ($150): The model’s close combat weapons and unarmed attacks gain the Defensive weapon special rule.
• 0-1 Venom Dose ($100): Model gains one Venom Dose.
• 0-1 Precise Orders ($150): model gains Chain of Command.
The following option may be taken only when a model with Name: Ra’s Al Ghul is in the crew:
• 0-2 Ancient Weapon ($150+1 Rep Point): Model’s close combat weapon attacks gain Bleed:1.
The following option may be taken only when a model with Name: Talia Al Ghul is in the crew:
• 0-1 Shadow Training ($200): Model gains the Undercover rule.
The following option may be taken only when a character with Name: Nyssa Al Ghul is in the crew:
• Bow Training ($100): Model gains the Shooter rule.
• Traditional Way (0$)* (Can only be chosen when Nyssa Al Ghul Arkham Knight is the Boss): this Crew can´t recruit models with weapons with firearm or beam rules, instead this Crew Affiliate Henchman can buy this equipment:
0-2 Bow ($150):
Bow [[A]] [[A]] 1 2 Mechanical / Aim
0-2 Katana ($100+5 Rep Cost):
Katana [[A]] [[A]] 1 2 Handy / Sharp The following option may be taken only when a model with Alias: Lady Shiva is in the crew:
• 0-1 Unarmed Combat Training ($150): Model gains the Close Combat Master rule.
The following option may be taken only when a model with Alias: Cheshire is in the crew:
• 0-1 Poison Training ($50): Model gains the Poison Master rule.
The following option may be taken only when a model with Alias: Bane is in the crew:
• 0-2 Military Progress ($150): Model gains the Veteran rule.
Equipment marked * cannot be affected by the Broken Equipment rule."
5396c334d9e8,Equipment,,Birds of Prey Crew,39,crew-equipment,False,,"• 0-2 Titanic Mutation 2($150): Model gains one Titan Dose.
• 0-1 Sense Mutation 1($100): Model gains the Night Vision rule.
• 0-2 Extra Spores 1($200): +1 to Ammunition for one weapon.
• 0-2 Spikes Mutation 1($200): Model gains the Claws rule.
• 0-1 Luminescent Mutation 1($100): Model gains the Lantern rule.
• 0-1 Large Roots 1($200): Models moving within this plant action radius suffer Impaired Movement.
• 0-1 Grapple-gun 2($300): Model gains the Grapple-gun rule.
• 0-1 Camo Vest 2($300): Model gains the Stealth rule.
• 0-1 Mutation Serum 2($200+3Rep. points): Model gains the Tough Skin and Desensitized rules.
• 0-2 Mutant alterations 2($150+2Rep. points): Model gains the Adaptable rule.
• 0-3 Corrosive Blood ($50): When this model becomes a casualty, all models in Contact must pass an Endurance roll or receive [[A]] Damage.
The following option may be taken only when a model with Name: Dr. Pamela Lillian Isley is in the crew:
• 0-1 Modified Pheromones 2(5 rep Points+$150) (Can only be purchased by Leader, Sidekicks or Free Agents): When using the Control Pheromones trait, all models in the crew can target up to 2 enemy models instead of 1. Resolve the effect one a time.
• 0-1 Ancient Plants 1,3($200+40Rep. points): Model gains Large, +1 all Basic Skills except Endurance, +4 Endurance, Tough Skin, and the next Trait: Millennia-old Roots: The action area radius is increased to 6”.
The following option may be taken only when a model with Name: Alec Holland is in the crew:
• 0-1 Passage ($200): Model gains the Undercover rule.
1 Only Plants can purchase this equipment.
2 Plants cannot purchase this equipment.
3 This Equipment cannot be affected by the Broken Equipment rule."
51ccffca7257,Equipment,,Organized Crime Crew,40,crew-equipment,False,,"• 0-3 Magazine ($150): +1 to Ammunition for one weapon.
• 0-1 Bribe ($100): Model gains the Informer rule.
• 0-1 Kevlar Vest ($300): Model gains the Kevlar Vest rule.
• 0-2 Grapple-gun ($250): Model gains the Grapple-gun rule.
• 0-1 C-4 ($250): Model gains the Explosive Gel rule.
• 0-1 Gas Mask ($150): Model gains the Gas Mask rule.
• 0-1 Silencer ($200): One of the models ranged weapons gains the Silencer rule.
• 0-1 Mechanic ($100): Model gains Repairman rule.
• 0-2 Brass Knuckles ($200): Model gains the Reinforced Gloves rule.
• 0-1 Lock picks ($100): Model gains the Runaway rule.
• 0-2 Backpack ($100): Model gains the Backpack rule.
• 0-2 Morphine ($150): Model gains the Sturdy rule.
• 0-1 Rusty Tools ($300+3 Rep Points): Model gains the Cruel rule.
The following option may be taken only when a model with Name: Roman Sionis is in the crew:
• 0-1 Psychotic ($150) (Can only be purchased by Black Mask): Gain Protect Me! rule.
The following option may be taken only when a model with Name: Carmine Falcone is in the crew:
• 0-1 High Confidence ($200): Model gains the Sturdy and Mobster rules.
The following option may be taken only when a model with Name: Salvatore Maroni is in the crew:
• 0-2 Mafia ($100): Model gains the Criminal rule. The following options may be taken only for Elite Gangster model:
• 0-1 Old-School Training ($50): Model gains the Veteran rule.
• 0-1 Loyalty Tattoo ($100): Model gains the Bodyguard rule.
The following options may be taken only when a model with Name: Harvey Dent is in the crew:
• 0-1 VOTE HARVEY DENT Banner ($350+5 Rep Points): Your Leader´s Inspire rule has a 12”radius instead of 8”.
• 0-1 Gunslinger ($150): model gains Dirty Fighter rule.
The following option may be taken only when a model with Name: Jervis Tetch is in the crew:
• 0-1 Broken Equipment ($250): Before Phase A of the pre-game sequence choose one item of equipment purchased by the opposing player before the game begins. That item may not be used during the game.
• 0-2 Weird Device ($200): Model gains the Goad rule.
• Trained Mind ($100): Model gains Desensitized rule.
• 0-1 Rhyme with Me ($200): Model gains Disarray rule.
• 0-3 Masks of Wonderland ($200): When choosing this equipment, choose only one of the following masks:
0-1 Queen of Hearts mask: model gains Assassin:2 and Order rules.
0-1 White Rabbit mask: model gains Fast and Tireless rules.
0-1 Cheshire Cat mask: model gains Stealth and Climbing Claws rules.
The following option may be taken only when a model with Name: Alexander Joseph Luthor is in the crew:
• 0-1 Advanced Weaponry ($200): One of this model ranged weapons gain the Accurate rule."
